AphiaID	isMarine	isBrackish	isFreshwater	isTerrestrial	isExtinct
106167	1	NA	NA	NA	NA
729784	1	NA	NA	NA	NA
535186	1	NA	NA	NA	NA
729748	1	NA	NA	NA	NA
106146	1	NA	NA	NA	NA
211416	1	NA	NA	NA	NA
345645	1	NA	NA	NA	NA
535354	1	NA	NA	NA	NA
535202	1	NA	NA	NA	NA
534912	1	NA	NA	NA	NA
535435	1	NA	NA	NA	NA
535538	1	NA	NA	NA	NA
733449	1	NA	NA	NA	NA
106189	1	NA	NA	NA	NA
106248	1	NA	NA	NA	NA
535336	1	NA	NA	NA	NA
292965	1	0	0	0	NA
535302	1	NA	NA	NA	NA
733249	1	NA	NA	NA	NA
395005	1	NA	NA	NA	NA
535290	1	NA	NA	NA	NA
607964	1	0	0	0	NA
106239	1	NA	NA	NA	NA
607959	1	0	0	0	NA
733229	1	NA	NA	NA	NA
535402	1	NA	NA	NA	NA
534988	1	NA	NA	NA	NA
535364	1	NA	NA	NA	NA
212566	1	NA	NA	NA	NA
535240	1	NA	NA	NA	NA
534962	1	NA	NA	NA	NA
535258	1	NA	NA	NA	NA
370509	1	NA	NA	NA	NA
534892	1	NA	NA	NA	NA
535073	1	NA	NA	NA	NA
535076	1	NA	NA	NA	NA
882331	1	NA	NA	NA	NA
535226	1	NA	NA	NA	NA
429729	1	NA	NA	NA	NA
382769	1	NA	NA	NA	NA
104303	1	0	0	0	NA
341238	1	0	0	0	NA
220834	1	0	0	0	NA
361259	1	0	0	0	NA
346235	1	0	0	0	NA
104502	1	0	0	0	NA
104510	1	0	0	0	NA
104646	1	0	0	0	NA
211848	1	0	0	0	NA
355161	1	0	0	0	NA
220937	1	0	0	0	NA
104580	1	0	0	0	NA
355593	1	0	0	0	NA
346192	1	0	0	0	NA
346573	1	1	0	0	NA
437922	1	0	0	0	NA
437918	1	0	0	0	NA
437916	1	0	0	0	NA
106657	1	1	1	0	NA
355339	1	0	0	0	NA
362202	1	0	0	0	NA
354377	1	0	0	0	NA
361930	1	0	0	0	NA
360990	1	0	0	0	NA
766139	1	0	0	0	NA
766345	1	0	0	0	NA
350362	1	0	0	0	NA
352164	1	0	0	0	NA
459130	1	NA	NA	NA	NA
559689	1	NA	NA	NA	NA
349345	1	0	0	0	NA
360763	1	0	0	0	NA
350171	1	0	0	0	NA
362131	1	0	0	0	NA
349618	1	0	0	0	NA
349644	1	0	0	0	NA
349677	1	0	0	0	NA
349578	1	0	0	0	NA
349678	1	0	0	0	NA
349696	1	0	0	0	NA
1116228	1	0	0	0	NA
349748	1	0	0	0	NA
352284	1	0	0	0	NA
360321	1	0	0	0	NA
352972	1	0	0	0	NA
1420666	1	0	0	NA	NA
348572	1	0	0	0	NA
815390	1	0	0	0	NA
760138	1	0	0	0	NA
354348	1	0	0	0	NA
211844	1	1	0	0	NA
128800	1	1	0	0	NA
351627	1	1	0	0	NA
345369	1	0	0	0	NA
129038	1	0	0	0	NA
355004	1	0	0	0	NA
384732	1	NA	NA	NA	NA
384730	1	1	1	0	NA
221050	1	NA	NA	NA	NA
221052	1	NA	NA	NA	NA
221054	1	NA	NA	NA	NA
237863	1	NA	NA	NA	0
237875	1	NA	NA	NA	0
110720	1	NA	NA	NA	NA
110721	1	NA	NA	NA	NA
514141	1	0	0	0	0
514119	1	0	0	0	0
377606	1	0	0	0	0
211882	1	0	0	0	0
210421	1	0	0	0	0
210417	1	0	0	0	0
377639	1	0	0	0	0
377481	1	0	0	0	0
377484	1	0	0	0	0
377536	1	0	0	0	0
585386	1	0	0	0	0
377559	1	0	0	0	0
377565	1	0	0	0	0
884346	1	0	0	0	0
220251	1	NA	0	0	NA
107094	1	0	0	0	0
241272	1	0	0	0	0
387505	1	0	0	0	0
210322	1	0	0	0	0
210320	1	0	0	0	0
368020	1	0	0	0	0
368039	1	0	0	0	0
368073	1	0	0	0	0
364529	1	0	0	0	0
366963	1	0	0	0	0
366251	1	0	0	0	0
366668	1	0	0	0	0
366697	1	0	0	0	0
366713	1	0	0	0	0
208663	1	0	0	0	0
367442	1	0	0	0	0
367448	1	0	0	0	0
367499	1	0	0	0	0
367508	1	0	0	0	0
208690	1	0	0	0	0
367526	1	0	0	0	0
107197	1	0	0	0	0
208703	1	0	0	0	0
208730	1	0	0	0	0
367583	1	0	0	0	0
367600	1	0	0	0	1
208700	1	0	0	0	0
208712	1	0	0	0	0
208715	1	0	0	0	0
412091	1	0	0	0	0
367680	1	0	0	0	0
368296	1	0	0	0	0
410084	1	0	0	0	0
410103	1	0	0	0	0
210107	1	0	0	0	0
414621	1	0	0	0	0
414624	1	1	0	0	0
210117	1	0	0	0	0
217278	1	0	0	0	0
410145	1	1	0	0	0
410089	1	0	0	0	0
410119	1	0	0	0	0
246208	1	0	0	0	0
832347	1	0	0	0	0
210092	1	0	0	0	0
1384238	1	0	0	0	0
107171	1	0	0	0	0
392501	1	0	0	0	0
392509	1	0	0	0	0
392569	1	0	0	0	0
388563	1	0	0	0	0
817757	1	0	0	0	0
392169	1	0	0	0	0
744635	1	0	0	0	0
392295	1	0	0	0	0
392319	1	0	0	0	0
744636	1	0	0	0	0
744637	1	0	0	0	0
392689	1	0	0	0	0
392699	1	0	0	0	0
392040	1	0	0	0	0
388543	1	0	0	0	0
388549	1	0	0	0	0
388550	1	0	0	0	0
392111	1	0	0	0	0
392116	1	0	0	0	0
392143	1	0	0	0	0
509208	1	0	0	0	0
509210	1	0	0	0	0
1346597	1	0	0	0	0
209471	1	0	0	0	0
440067	1	0	0	0	0
440086	1	0	0	0	0
440101	1	0	0	0	0
209474	1	0	0	0	0
440134	1	0	0	0	0
107446	1	0	0	0	0
440238	1	0	0	0	0
209574	1	0	0	0	0
212760	1	0	0	0	0
440249	1	0	0	0	0
209568	1	0	0	0	0
440313	1	0	0	0	0
440342	1	0	0	0	0
440496	1	0	0	0	0
440521	1	0	0	0	0
1061890	1	0	0	0	0
440989	1	0	0	0	0
440991	1	0	0	0	0
441004	1	0	0	0	0
210291	0	1	0	1	0
444463	1	NA	NA	NA	0
207541	1	NA	NA	NA	0
395028	1	0	0	0	0
444667	1	NA	NA	NA	0
444673	1	0	0	0	0
878033	1	NA	NA	NA	0
441746	1	0	0	0	0
1596082	1	0	0	0	0
441067	1	0	0	0	0
441078	1	0	1	0	0
441079	1	0	0	0	0
441088	1	0	0	0	0
441093	1	0	0	0	0
238404	1	0	0	0	0
441107	1	0	0	0	0
241266	1	0	0	0	0
549810	1	0	0	0	0
238390	1	0	0	0	0
209542	1	0	0	0	0
441336	1	0	0	0	0
209561	1	0	0	0	0
441417	1	0	0	0	0
441457	1	0	0	0	0
441564	1	0	0	0	0
441590	1	0	0	0	0
441604	1	0	0	0	0
441621	1	0	0	0	0
441681	1	0	0	0	0
441692	1	0	0	0	0
441964	1	0	0	0	0
441926	1	0	0	0	0
441882	1	0	0	0	0
441946	1	0	0	0	0
441996	1	0	0	0	0
442039	1	0	0	0	0
442046	1	0	0	0	0
442048	1	0	0	0	0
442051	1	0	0	0	0
870220	1	0	0	0	0
870205	1	0	0	0	0
210269	1	0	0	0	0
209423	1	0	0	0	0
444961	1	0	0	0	0
558102	1	0	0	0	0
882086	1	0	0	0	0
444984	1	NA	NA	NA	0
955323	1	NA	NA	NA	0
442177	1	0	0	0	0
442372	1	0	0	0	0
442389	1	0	0	0	0
442401	1	0	0	0	0
395026	1	0	0	0	0
442556	1	0	0	0	0
210155	1	0	0	0	0
210158	1	0	0	0	0
442640	1	0	0	0	0
442728	1	0	0	0	0
208779	1	0	0	0	0
208780	1	0	0	0	0
208884	1	0	0	0	0
442831	1	1	0	0	0
442839	1	0	0	0	0
442846	1	0	0	0	0
1532156	1	0	0	0	0
208848	1	1	0	0	0
208846	1	0	0	0	0
442920	1	0	0	0	0
880722	1	0	0	0	0
880728	1	0	0	0	0
1061712	1	0	0	0	0
1061735	1	0	0	0	0
210299	1	0	0	0	0
210309	1	0	0	0	0
210186	1	0	0	0	0
444009	1	0	0	0	0
444010	1	0	0	0	0
444094	1	0	0	0	0
209128	1	0	0	0	0
209124	1	0	0	0	0
208971	1	0	0	0	0
208972	1	0	0	0	0
209117	1	0	0	0	0
444109	1	0	0	0	0
209003	1	0	0	0	0
211030	1	0	0	0	0
444157	1	0	0	0	0
444179	1	0	0	0	0
444200	1	0	0	0	0
1398940	1	0	0	0	0
209085	1	0	0	0	0
444296	1	0	0	0	0
211044	1	0	0	0	0
211041	1	0	0	0	0
444371	1	0	0	0	0
209075	1	0	0	0	0
514195	1	0	0	0	0
210365	1	0	0	0	0
382879	1	0	0	0	0
210354	1	0	0	0	0
246440	1	0	0	0	0
382921	1	0	0	0	0
326931	1	0	0	0	0
326932	1	0	0	0	0
326941	1	0	0	0	0
326963	1	0	0	0	0
328389	1	0	0	0	0
328390	1	0	0	0	0
328391	1	0	0	0	0
130464	1	0	0	0	0
209841	1	0	0	0	0
736649	1	0	0	0	0
736651	1	0	0	0	0
331690	1	0	0	0	0
240986	1	0	0	0	0
329939	1	0	0	0	0
327650	1	0	0	0	0
327736	1	0	0	0	0
327803	1	0	0	0	0
209830	1	0	0	0	0
329255	1	0	0	0	0
333379	1	0	0	0	0
130242	1	0	0	0	0
328977	1	0	0	0	0
1596100	1	0	0	0	0
1363069	1	0	0	0	0
333109	1	0	0	0	0
421070	1	NA	NA	NA	NA
1298186	1	0	0	0	0
608091	1	NA	0	NA	0
209933	1	0	0	0	0
369271	1	0	0	0	0
131045	1	NA	NA	NA	NA
871949	1	NA	NA	NA	NA
852813	1	0	0	0	0
555195	1	0	0	0	0
328466	1	0	0	0	0
882648	1	0	0	NA	0
329353	1	0	0	0	0
131028	1	0	0	0	0
334600	1	0	0	0	0
707670	1	0	0	0	0
338113	1	0	0	0	0
131223	1	NA	NA	NA	NA
338146	1	0	0	0	0
338147	1	0	0	0	0
598884	1	NA	NA	NA	NA
476052	1	NA	NA	NA	NA
379108	1	0	0	0	NA
240227	1	0	0	0	NA
134660	1	0	0	0	NA
134663	1	0	0	0	NA
173208	1	0	0	0	NA
239829	1	0	0	0	NA
239883	1	0	0	0	NA
134675	1	0	0	0	NA
240146	1	0	0	0	NA
150542	1	0	0	0	NA
379198	1	0	0	0	NA
379199	1	0	0	0	NA
239543	1	0	0	0	NA
240391	1	0	0	0	NA
240364	1	0	0	0	NA
240310	1	0	0	0	NA
851548	1	0	0	0	NA
239551	1	0	0	0	NA
239743	1	0	0	0	NA
239568	1	0	0	0	NA
239471	1	0	0	0	NA
239629	1	0	0	0	NA
515274	1	0	0	0	0
515275	1	0	0	0	0
515294	1	0	0	0	0
515320	1	0	0	0	0
515357	1	0	0	0	0
515385	1	0	0	0	0
515373	1	0	0	0	0
515036	1	0	0	0	0
514843	1	0	0	0	0
514878	1	0	0	0	0
210514	1	0	1	0	0
224048	1	0	0	0	0
210547	1	0	0	0	0
210524	1	0	0	0	0
210517	1	0	0	0	0
210463	1	0	0	0	0
588819	1	0	0	0	0
515010	1	0	0	0	0
515085	1	1	0	0	0
515145	1	0	0	0	0
515175	1	0	0	0	0
515195	1	0	0	0	0
515178	1	0	0	0	0
586658	0	1	1	0	0
586878	1	0	0	0	0
342627	1	0	0	0	0
515535	1	0	0	0	0
515557	1	0	0	0	0
369204	1	0	0	0	0
515631	1	0	0	0	0
515645	1	0	0	0	0
515715	1	0	0	0	0
515698	1	0	0	0	0
369209	1	0	0	0	0
514328	1	0	0	0	0
212923	1	0	0	0	0
212926	1	0	0	0	0
210434	1	0	0	0	0
107584	1	0	0	0	0
107590	1	0	0	0	0
107591	1	0	0	0	0
957123	1	0	0	0	0
514495	1	0	0	0	NA
514527	1	0	0	0	NA
220125	1	0	0	0	NA
388189	1	0	0	0	0
107607	1	NA	0	0	NA
246311	1	0	0	0	0
220131	1	0	0	0	NA
220141	0	1	1	0	0
514604	1	0	0	0	0
208746	1	0	0	0	NA
514624	1	0	0	0	NA
220169	1	0	0	0	0
220173	1	0	0	0	0
220176	1	0	0	0	NA
210589	1	0	0	0	NA
246404	1	0	0	0	NA
246408	1	0	0	0	NA
210566	1	NA	NA	NA	NA
514732	1	0	0	0	NA
246415	1	0	0	0	NA
246490	1	0	0	0	NA
220201	1	0	0	0	NA
220203	1	0	0	0	NA
378111	1	0	0	0	0
515436	1	0	0	0	0
515477	1	0	0	0	0
589543	1	0	0	0	0
515486	1	0	0	0	0
515487	1	0	0	0	0
515393	1	0	0	0	0
211162	1	0	0	0	0
515416	1	0	0	0	0
514403	1	0	0	0	0
515757	1	0	0	0	0
477512	1	0	0	0	0
477635	1	0	0	0	0
477736	1	1	0	0	0
477680	1	0	0	0	0
421821	1	0	0	0	0
477778	1	0	0	0	0
477777	1	0	0	0	0
477843	1	0	0	0	0
477852	1	0	0	0	0
477892	1	0	0	0	0
382873	1	0	0	0	0
246173	1	0	0	0	0
181628	1	NA	NA	0	NA
181712	1	NA	NA	0	NA
181851	1	NA	NA	0	NA
181868	1	NA	NA	0	NA
181870	1	NA	NA	0	NA
181871	1	NA	NA	0	NA
388976	1	NA	NA	0	NA
388975	1	NA	NA	0	NA
182216	1	NA	NA	0	NA
182144	1	NA	NA	0	NA
182152	1	NA	NA	0	NA
182158	1	NA	NA	0	NA
489263	1	NA	NA	0	NA
489284	1	NA	NA	0	NA
489289	1	NA	NA	0	NA
489313	1	NA	NA	0	NA
181913	1	1	0	0	NA
182013	1	1	0	0	NA
182015	1	1	0	0	NA
869399	1	1	0	0	NA
869199	1	1	0	0	NA
390342	1	NA	NA	0	NA
390350	1	NA	NA	0	NA
1249730	1	NA	NA	NA	NA
182408	1	NA	NA	0	NA
1249737	1	NA	NA	NA	NA
1249739	1	NA	NA	NA	NA
1249740	1	NA	NA	NA	NA
1249754	1	NA	NA	NA	NA
182578	1	NA	NA	0	NA
1250012	1	NA	NA	NA	NA
1249722	1	NA	NA	NA	NA
1249758	1	NA	NA	NA	NA
1249762	1	NA	NA	NA	NA
161489	1	NA	0	0	NA
161494	1	NA	0	0	NA
161458	1	NA	0	0	NA
161444	1	1	NA	0	NA
226730	1	NA	0	0	NA
161383	1	NA	0	0	NA
161384	1	NA	0	0	NA
161386	1	NA	0	0	NA
161390	1	NA	0	0	NA
161381	1	NA	0	0	NA
226269	1	NA	0	0	NA
161454	1	NA	0	0	NA
161472	1	NA	0	0	NA
226495	1	NA	0	0	NA
161466	1	NA	0	0	NA
226988	1	NA	0	0	NA
227075	1	NA	0	0	NA
227082	1	NA	0	0	NA
226263	1	NA	0	0	NA
719981	1	NA	NA	NA	NA
719982	1	NA	NA	NA	NA
449044	1	NA	NA	NA	NA
247185	1	NA	NA	NA	NA
449100	1	NA	NA	NA	NA
247278	1	NA	NA	NA	NA
720002	1	NA	NA	NA	NA
720001	1	NA	NA	NA	NA
720000	1	NA	NA	NA	NA
818816	1	NA	NA	0	NA
247638	1	NA	NA	NA	NA
247611	1	NA	NA	NA	NA
247615	1	NA	NA	NA	NA
247618	1	NA	NA	NA	NA
720030	1	NA	NA	NA	NA
720032	1	NA	NA	NA	NA
720034	1	NA	NA	NA	NA
720024	1	NA	NA	NA	NA
720036	1	NA	NA	NA	NA
389586	1	NA	NA	NA	NA
738513	1	NA	NA	NA	NA
734319	1	NA	NA	NA	NA
247732	1	NA	NA	NA	NA
819921	1	NA	NA	NA	NA
255352	1	0	0	0	0
255367	1	0	0	0	0
255417	1	0	0	0	0
255433	0	1	0	0	0
255452	1	0	0	0	0
255460	1	0	0	0	0
255473	1	0	0	0	0
255477	1	0	0	0	0
258319	1	0	0	0	0
258325	1	0	0	0	0
258345	1	0	0	0	0
259865	1	0	0	0	0
255512	1	0	0	0	0
258361	1	0	0	0	0
258456	1	0	0	0	0
258460	1	0	0	0	0
175126	1	0	0	0	0
258462	1	0	0	0	0
258699	1	0	0	0	0
258700	1	0	0	0	0
263926	1	0	0	0	0
263928	1	0	0	0	0
259929	1	0	0	0	0
259930	1	0	0	0	0
255566	1	0	0	0	0
255582	1	0	0	0	0
558234	1	0	0	0	0
536249	1	0	0	0	0
261198	1	0	0	0	0
258948	1	0	0	0	0
258988	1	0	0	0	0
260422	1	0	0	0	0
564087	1	0	0	0	0
292761	1	0	0	0	0
256501	1	0	0	0	0
256527	1	0	0	0	0
256545	1	0	0	0	0
256566	1	0	0	0	0
256568	1	0	0	0	0
260193	1	0	0	0	0
256611	1	0	0	0	0
256615	1	0	0	0	0
256618	1	0	0	0	0
256622	1	0	0	0	0
256712	1	0	0	0	0
256680	1	0	0	0	0
256707	1	0	0	0	0
261681	1	0	0	0	0
262136	1	0	0	0	0
262203	1	0	0	0	0
256397	1	0	0	0	0
405343	1	0	0	0	0
257195	1	0	0	0	0
259032	1	0	0	0	0
259037	1	0	0	0	0
257434	1	0	0	0	0
257435	1	0	0	0	0
257453	1	0	0	0	0
257461	1	0	0	0	0
256795	1	0	0	0	0
258311	1	0	0	0	0
741287	1	0	0	0	0
257357	1	0	0	0	0
395807	1	0	0	0	0
395808	1	0	0	0	0
395811	1	0	0	0	0
261418	1	0	0	0	0
261926	1	0	0	0	0
261927	1	0	0	0	0
258629	1	0	0	0	0
259179	1	0	0	0	0
259180	1	0	0	0	0
741279	1	0	0	0	0
256900	1	0	0	0	0
256916	1	0	0	0	0
259234	1	0	0	0	0
258740	1	0	0	0	0
258834	1	0	0	0	0
259620	1	0	0	0	0
259713	1	0	0	0	0
256933	1	0	0	0	0
259781	1	0	0	0	0
260117	0	1	0	0	0
260118	1	0	0	0	0
256982	1	0	0	0	0
260124	1	0	0	0	0
257036	1	0	0	0	0
260570	1	0	0	0	0
260571	1	0	0	0	0
261316	1	0	0	0	0
261473	1	0	0	0	0
261704	1	0	0	0	0
261717	1	0	0	0	0
261803	1	0	0	0	0
258387	1	0	0	0	0
261842	1	0	0	0	0
262173	1	0	0	0	0
850361	1	0	0	0	0
255666	1	0	0	0	0
261850	1	0	0	0	0
579146	1	0	0	0	0
459108	1	0	0	0	0
259133	1	0	0	0	0
579170	1	0	0	0	0
263217	1	0	0	0	0
258186	1	0	0	0	0
264117	1	0	0	0	0
423392	1	0	0	0	NA
431711	1	0	0	0	NA
390451	1	0	0	0	NA
103175	1	0	0	0	NA
237508	1	0	0	0	NA
555370	1	0	0	0	NA
555382	1	0	0	0	NA
237240	1	0	0	0	NA
236929	1	NA	NA	NA	0
237194	1	0	0	0	NA
237255	1	0	0	0	0
390327	1	0	0	0	NA
237032	1	0	0	0	NA
237501	1	0	0	0	NA
1298069	1	0	0	0	NA
1298068	1	0	0	0	NA
718770	1	0	0	0	NA
510275	1	0	0	0	NA
237741	1	0	0	0	0
547966	1	NA	NA	NA	NA
547971	1	0	0	0	NA
863713	1	0	0	0	NA
605531	1	0	0	0	NA
547548	1	0	0	0	NA
547549	1	0	0	0	NA
512216	1	NA	NA	NA	NA
557402	1	0	0	0	NA
237738	1	0	0	0	NA
489474	1	0	0	0	0
237412	1	0	0	0	0
545453	1	0	0	0	NA
548447	1	0	0	0	0
548753	1	0	0	0	0
548728	1	0	0	0	0
548761	1	0	0	0	0
468186	1	0	0	0	0
468187	1	0	0	0	0
549039	1	0	0	0	0
549043	1	0	0	0	0
548969	1	0	0	0	NA
549090	1	0	0	0	NA
549235	1	0	0	0	NA
549093	1	0	0	0	NA
557731	1	0	0	0	NA
557733	1	0	0	0	NA
557743	1	0	0	0	NA
557746	1	0	0	0	NA
244469	1	0	0	0	0
244557	1	0	0	0	NA
244559	1	0	0	0	NA
102554	1	0	0	0	NA
102563	1	0	0	0	0
102564	1	0	0	0	0
607363	1	0	0	0	NA
834411	1	0	0	0	NA
866630	1	0	0	0	NA
237768	1	0	0	0	NA
237655	1	0	0	0	NA
526283	1	0	0	0	0
387479	1	0	0	0	NA
237699	1	0	0	0	NA
526369	1	0	0	0	NA
526371	1	0	0	0	NA
882620	1	0	0	0	NA
237695	1	0	0	0	NA
526250	1	0	0	0	NA
882631	1	0	0	0	NA
729973	1	0	0	0	NA
531114	1	0	0	0	NA
881702	1	0	0	0	NA
510825	1	0	0	0	NA
740968	1	0	0	0	NA
740965	1	0	0	0	NA
740967	1	0	0	0	NA
743411	1	0	0	0	NA
557557	1	0	0	0	NA
557563	1	0	0	0	NA
557642	1	0	0	0	NA
237427	1	0	0	0	NA
214878	1	0	0	0	0
388115	1	0	0	0	NA
555535	1	0	0	0	NA
211240	1	0	0	0	NA
555568	1	0	0	0	NA
410691	1	NA	NA	NA	NA
325380	1	0	0	0	NA
421607	1	0	0	0	NA
421609	1	0	0	0	0
510209	1	0	0	0	NA
550623	1	0	0	0	0
236552	1	0	0	0	0
421616	1	0	0	0	NA
236573	1	0	0	0	0
579778	1	0	0	0	0
236625	1	NA	NA	NA	0
410693	1	0	0	0	NA
103288	1	NA	NA	NA	NA
557830	1	0	0	0	NA
421602	1	0	0	0	NA
236634	1	0	0	0	0
103264	1	0	0	0	NA
421601	1	0	0	0	NA
488732	1	0	0	0	0
488753	1	NA	NA	NA	NA
488767	1	0	0	0	0
488787	1	NA	NA	NA	NA
488794	1	NA	NA	NA	NA
488855	1	0	0	0	0
488859	1	NA	NA	NA	NA
102075	1	0	0	0	0
488488	1	0	0	0	NA
488492	1	0	0	0	NA
851441	1	0	0	0	NA
488514	1	0	0	0	NA
410453	1	0	0	0	0
851445	1	0	0	0	NA
488533	1	0	0	0	NA
488537	1	0	0	0	NA
851450	1	0	0	0	NA
488545	1	0	0	0	NA
851455	1	0	0	0	NA
488561	1	0	0	0	NA
851457	1	0	0	0	0
852262	1	0	0	0	0
396543	1	0	0	0	NA
1007401	1	0	0	0	NA
1007415	1	0	0	0	NA
237232	1	0	0	0	NA
220749	1	0	0	0	NA
388785	1	0	0	0	NA
744190	1	0	0	0	NA
491871	1	NA	NA	NA	NA
475173	1	NA	NA	NA	NA
491815	1	NA	NA	NA	NA
491841	1	0	0	0	NA
744084	1	0	0	0	NA
389979	1	NA	NA	NA	NA
744068	1	1	0	0	NA
237188	1	NA	NA	NA	NA
880989	1	0	0	0	NA
531436	1	0	0	0	NA
1595789	1	NA	0	0	NA
389296	1	0	0	0	NA
744022	1	0	0	0	NA
744023	1	0	0	0	NA
744025	1	0	0	0	NA
744034	1	0	0	0	NA
880970	1	0	0	0	NA
421523	1	0	0	0	NA
389300	1	NA	NA	NA	NA
237176	1	0	0	0	0
237051	1	0	0	0	0
550528	1	0	0	0	0
555828	1	NA	NA	NA	NA
556082	1	0	0	0	NA
556861	1	NA	NA	NA	NA
556866	1	NA	NA	NA	NA
991832	1	1	0	0	NA
557200	1	1	0	0	NA
884456	1	0	0	0	0
1364142	1	0	0	0	0
490657	1	0	0	0	NA
490660	1	0	0	0	0
743768	1	0	0	0	NA
743771	1	0	0	0	NA
743774	1	0	0	0	NA
548495	1	0	0	0	0
491559	1	NA	NA	NA	NA
550710	1	NA	NA	NA	NA
409180	1	0	0	0	NA
368186	1	0	0	0	0
409848	1	0	0	0	NA
409253	1	0	0	0	NA
409304	1	0	0	0	NA
409163	1	0	0	0	0
409150	1	0	0	0	NA
408881	1	0	0	0	NA
136116	1	0	0	0	0
724036	1	0	0	0	NA
408913	1	0	0	0	0
210245	1	0	0	0	0
408963	1	0	0	0	0
408970	1	0	0	0	NA
408993	1	0	0	0	NA
408982	1	0	0	0	NA
889515	1	NA	NA	NA	NA
409061	1	0	0	0	NA
409103	1	0	0	0	NA
409107	1	0	0	0	NA
148408	0	1	1	0	NA
148404	0	1	1	0	NA
148406	1	1	1	0	NA
148411	0	1	1	0	NA
127715	1	0	0	0	0
450934	1	NA	NA	0	NA
450938	1	NA	NA	0	NA
450981	1	0	0	0	0
450992	1	0	0	0	0
451007	1	0	0	0	0
451058	1	0	0	0	0
451139	1	NA	NA	0	NA
451157	1	0	0	0	0
451180	1	0	0	0	0
451256	1	0	0	0	0
451258	1	0	0	0	0
451321	1	NA	NA	0	NA
451337	1	0	0	0	0
451376	1	0	0	0	0
451450	1	NA	NA	0	NA
127852	1	NA	0	0	0
127857	1	NA	0	0	0
813332	1	NA	0	0	0
460124	1	NA	0	0	0
460278	1	NA	NA	0	NA
460235	NA	1	NA	0	NA
460237	NA	1	NA	0	NA
788876	1	NA	0	0	0
786248	1	NA	0	0	0
786252	NA	NA	NA	NA	NA
460479	1	0	0	0	0
460796	NA	1	NA	0	NA
460912	1	NA	0	0	0
463036	1	NA	0	0	0
461247	1	NA	0	0	0
795851	NA	NA	NA	NA	NA
461289	1	NA	0	0	0
462666	1	NA	0	0	0
461815	1	NA	NA	0	NA
461999	1	0	0	0	0
463051	1	0	0	0	0
789217	NA	NA	NA	NA	NA
462229	1	NA	0	0	0
462234	1	NA	0	0	0
462258	1	NA	0	0	0
462268	1	NA	0	0	0
462288	1	NA	0	0	0
806056	NA	NA	NA	NA	NA
815696	NA	NA	NA	NA	NA
791503	1	0	0	0	0
791544	1	0	0	0	0
460568	1	0	0	0	0
462443	1	0	0	0	NA
463025	1	NA	0	0	0
462450	1	NA	0	0	0
462500	1	NA	0	0	0
772740	NA	NA	NA	NA	NA
462676	1	NA	0	0	NA
462832	1	NA	0	0	0
1115707	1	NA	NA	1	NA
394745	1	0	0	1	NA
762204	1	NA	NA	NA	NA
1598335	1	NA	NA	NA	NA
508376	1	NA	NA	1	NA
508357	1	NA	NA	1	NA
406458	1	1	0	0	NA
406496	1	0	0	0	NA
114877	1	1	0	0	NA
406563	1	0	0	0	NA
389584	1	0	0	0	NA
406580	1	0	0	0	NA
406591	1	0	0	0	NA
406624	1	0	0	0	NA
406630	1	0	0	0	NA
406628	1	0	0	0	NA
406721	1	0	0	0	NA
406739	1	0	0	0	NA
406799	1	0	0	0	NA
406800	1	0	0	0	NA
406837	1	0	0	0	NA
406840	1	0	0	0	NA
114860	1	0	0	0	NA
406892	1	0	0	0	NA
407071	1	0	0	0	NA
407080	1	0	0	0	NA
407100	1	0	0	0	NA
407105	1	0	0	0	NA
407217	1	0	0	0	NA
239483	1	0	0	0	NA
172975	1	0	0	0	NA
240070	1	0	0	0	NA
381083	1	0	0	0	0
134635	1	0	0	0	NA
239667	1	0	0	0	NA
239690	1	0	0	0	NA
240318	1	0	0	0	NA
239609	1	0	0	0	NA
173193	1	0	0	0	NA
173198	1	0	0	0	NA
345605	1	0	0	0	NA
173222	1	0	0	0	NA
173273	1	0	0	0	NA
134673	1	0	0	0	NA
239678	1	0	0	0	NA
173368	1	0	0	0	NA
173385	1	0	0	0	NA
240048	1	0	0	0	NA
239941	1	0	0	0	NA
239823	1	0	0	0	NA
240253	1	0	0	0	NA
239787	1	0	0	0	NA
240414	1	0	0	0	NA
240319	1	0	0	0	NA
240421	1	0	0	0	NA
240071	1	0	0	0	NA
240010	1	0	0	0	NA
239472	1	0	0	0	NA
345607	1	0	0	0	NA
240413	1	0	0	0	NA
239417	1	0	0	0	NA
711170	1	0	0	0	NA
239887	1	0	0	0	NA
504138	1	NA	NA	1	NA
477144	1	NA	NA	NA	NA
478502	1	NA	NA	NA	NA
478523	1	NA	NA	NA	NA
709890	1	NA	NA	1	NA
709927	1	NA	NA	1	NA
478359	1	NA	NA	NA	NA
478354	1	NA	NA	NA	NA
384864	1	NA	NA	NA	NA
384877	1	NA	NA	NA	NA
384881	1	NA	NA	NA	NA
384884	1	NA	NA	NA	NA
384896	1	NA	NA	NA	NA
722919	1	NA	NA	NA	NA
384919	1	NA	NA	NA	NA
722895	1	1	1	1	NA
722900	1	NA	NA	NA	NA
722934	1	NA	NA	NA	NA
494014	1	1	NA	1	NA
494607	1	NA	NA	1	NA
494376	1	NA	NA	1	NA
504074	1	NA	NA	1	NA
504071	1	NA	NA	1	NA
504073	1	NA	NA	1	NA
871517	1	NA	NA	1	NA
871727	1	NA	NA	1	NA
871724	1	NA	NA	1	NA
871711	1	NA	NA	1	NA
